create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.exclude_incomplete_blocks,parameters.input1,parameters.input1.values,parameters.input1_dbkey,parameters.input1_species,parameters.maf_filters,parameters.max_size,parameters.min_size,parameters.min_species_per_block,parameters.species,parameters.species.__class__,parameters.species.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-24 18:16:31.360084,slurm_normal,1464119606.0,0.0,1.0,main_w2_handler0,2716696,12977012,False,,318740595,maf,7164028.roundup,slurm,,132112168.0,corral-repl,,"""a336fb2221db11e6acb3005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3b17848e98d45f9'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""2""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30404465,1464118056.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 20:22:56.402436,81119.0,1550.0
2016-05-23 11:24:31.440311,slurm_normal,1464113302.0,0.0,1.0,main_w2_handler0,2714752,12963253,False,,691326148,maf,7162476.roundup,slurm,,132112168.0,corral-repl,,"""e9b89a1e20d811e68502005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53900ef7a392a7c55'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""1""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464110399.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 18:08:45.824543,81119.0,2903.0
2016-05-23 11:37:55.818408,slurm_normal,1464006206.0,0.0,1.0,main_w1_handler1,2714780,12963332,False,,660749489,maf,7153176.roundup,slurm,,132112168.0,corral-repl,,"""ca30b9e020da11e6b494005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e20db422d980c43'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""2""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464005463.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-23 12:23:30.035463,81119.0,743.0
2016-05-23 11:24:44.085298,slurm_normal,1464004038.0,0.0,1.0,main_w1_handler1,2714756,12963261,False,,452492292,maf,7153080.roundup,slurm,,132112168.0,corral-repl,,"""f1115c2e20d811e68502005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3c8839b58029931'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""1""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464003477.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-23 11:47:20.619142,81119.0,561.0
2016-05-23 11:24:51.414798,slurm_normal,1464109648.0,0.0,1.0,main_w2_handler1,2714758,12963267,False,,377972497,maf,7161286.roundup,slurm,,132112168.0,corral-repl,,"""f5a045c020d811e68502005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c3ad7dac893c52e'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""1""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464105827.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 17:07:57.725493,81119.0,3821.0
2016-05-23 11:37:54.561500,slurm_normal,1464111609.0,0.0,1.0,main_w1_handler0,2714779,12963329,False,,691326148,maf,7161273.roundup,slurm,,132112168.0,corral-repl,,"""c910bd2620da11e6b494005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7a756f875c5f0f7'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""2""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464105811.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 17:41:01.549607,81119.0,5798.0
2016-05-25 19:17:48.910275,slurm_normal,1464204791.0,0.0,1.0,main_w1_handler0,2717982,12986901,False,,234624039,maf,7173177.roundup,slurm,,132112168.0,corral-repl,,"""5c87328222ad11e6a171005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a02b968217440ac8'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""2""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30426858,1464204441.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-25 19:33:18.179377,81119.0,350.0
2016-05-23 11:24:47.223544,slurm_normal,1464109129.0,0.0,1.0,main_w2_handler0,2714757,12963265,False,,432096981,maf,7161615.roundup,slurm,,132112168.0,corral-repl,,"""f35fcf2e20d811e68502005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ba541c48ca20c3f'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""1""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464106434.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 17:01:20.947629,81119.0,2695.0
2016-05-23 11:38:17.956324,slurm_normal,1464112120.0,0.0,1.0,main_w2_handler0,2714787,12963346,False,,327928509,maf,7162569.roundup,slurm,,132112168.0,corral-repl,,"""d726287420da11e6b494005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb57be524f36fbd0'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""2""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30170481,1464111324.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 17:49:33.366594,81119.0,796.0
2016-05-24 18:16:20.732920,slurm_normal,1464118610.0,0.0,1.0,main_w1_handler1,2716691,12977001,False,,359213242,maf,7163725.roundup,slurm,,132112168.0,corral-repl,,"""9b4d810621db11e6acb3005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a527017536ca602'}]",,,"[{""__index__"": 0, ""species1_attributes"": {""filter_condition"": [], ""species1_attribute_type"": ""attribute_strand"", ""species1_attribute"": ""+"", ""species1_is_isnot"": ""=="", ""__current_case__"": 0}, ""species1"": ""hg19""}]","""0""","""0""","""2""","[""hg19"", ""mm9"", ""bosTau4"", ""canFam2"", ""macEug1"", ""monDom5"", ""ornAna1"", ""loxAfr3"", ""galGal3"", ""xenTro2"", ""anoCar1"", ""taeGut1"", ""fr2"", ""danRer6"", ""tetNig2"", ""gasAcu1"", ""oryLat2""]",,,32.0,,30404465,1464117194.0,ok,1023996.0,MAF_filter,1.0.1,,2016-05-24 19:37:13.931930,81119.0,1416.0
