chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-19 20:00:03.076942,slurm_normal,1487534528.0,0,1.0,main_w3_handler0,3001594,15080499,False,,9235881.roundup,slurm,,463553,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28417918}]",0,,,,no,1,TES,yes,TSS,32.0,,36155420.0,1487534509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-19 20:02:11.543723,100368,19.0
,,2017-02-19 21:40:15.596918,slurm_normal,1487540554.0,0,1.0,main_w3_handler0,3000448,15080988,False,,9236298.roundup,slurm,,15078,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28419460}]",1,200,png,false,yes,1,TES,yes,TSS,32.0,,36158378.0,1487540525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-19 21:42:36.443550,100425,29.0
,,2017-03-03 21:24:50.127030,slurm_normal,1488576418.0,0,1.0,main_w3_handler1,2984536,15203684,False,,9353977.roundup,slurm,,663472,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28578345}]",1,200,png,false,yes,1,transcript 2,yes,transcript 1,32.0,,35330310.0,1488576389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-03-03 21:26:59.517554,84399,29.0
,,2017-03-03 21:24:50.998344,slurm_normal,1488576419.0,0,1.0,main_w3_handler1,2984536,15203685,False,,9353978.roundup,slurm,,145801,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28578346}]",1,200,png,false,yes,1,transcript 2,yes,transcript 1,32.0,,35330310.0,1488576392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-03-03 21:27:03.422313,84399,27.0
,,2017-04-03 15:02:14.401854,slurm_normal,1491232196.0,0,1.0,main_w3_handler0,605821,15472680,False,,9602017.roundup,slurm,,2866036,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,0.0,0.0,kmeans,8,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29045198}]",0,,,,no,0,,no,,32.0,,36327803.0,1491232169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 15:09:59.196979,12956,27.0
,,2017-04-03 15:15:00.281911,slurm_normal,1491232649.0,0,1.0,main_w3_handler0,605821,15472770,False,,9602053.roundup,slurm,,2866036,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,0.0,0.0,kmeans,8,,no,30.0,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29045198}]",0,,,,no,0,,no,,32.0,,36327803.0,1491232609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 15:17:55.850551,12956,40.0
,,2017-04-03 14:22:24.710395,slurm_normal,1491229594.0,0,1.0,main_w3_handler1,605821,15472293,False,,9601624.roundup,slurm,,7552077,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,0.0,0.0,kmeans,8,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29045199}]",0,,,,no,0,,no,,32.0,,36327803.0,1491229558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 14:26:37.311131,12956,36.0
,,2017-04-03 14:17:58.646090,slurm_normal,1491229245.0,0,1.0,main_w4_handler0,605821,15472240,False,,9601563.roundup,slurm,,7552077,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29045199}]",0,,,,no,0,,no,,32.0,,36327803.0,1491229233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 14:20:48.002250,12956,12.0
,,2017-04-03 14:17:57.959720,slurm_normal,1491230424.0,0,1.0,main_w4_handler1,605821,15472238,False,,9601800.roundup,slurm,,2866036,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29045198}]",0,,,,no,0,,no,,32.0,,36327803.0,1491230412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 14:40:32.248242,12956,12.0
,,2017-02-20 18:37:54.802550,slurm_normal,1487616921.0,0,1.0,main_w4_handler1,1763655,15088716,False,,9243795.roundup,slurm,,58068,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,#000000 #999999 #666666,false,true,5,,lines,11,NC12-disiRNA-loci,WT dim1 Ddim1,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""Neurospora_crassa_v12_fixed-LGVI""",,"[{'src': 'hda', 'id': 28433278}]",1,600,png,false,yes,1,      right,yes,      left,32.0,,36014330.0,1487616010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-20 18:55:23.006886,43771,911.0
,,2017-02-20 18:57:32.538220,slurm_normal,1487617910.0,0,1.0,main_w3_handler0,1763655,15088886,False,,9243942.roundup,slurm,,58068,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,#000000 #999999 #666666,false,true,5,,lines,11,NC12-disiRNA-loci,WT dim1 Ddim1,yes,1.0,,,,,yes,0.2,-0.001,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""Neurospora_crassa_v12_fixed-LGVI""",,"[{'src': 'hda', 'id': 28433278}]",1,600,png,false,yes,1,      right,yes,      left,32.0,,36014330.0,1487617331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-20 19:11:53.681804,43771,579.0
,,2017-04-03 16:26:17.805969,slurm_normal,1491242620.0,0,1.0,main_w4_handler1,3044828,15473664,False,,9603591.roundup,slurm,,137015,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29047996}]",1,200,pdf,false,yes,0,,no,,32.0,,36850608.0,1491242609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 18:03:42.636421,45508,11.0
,,2017-04-03 17:00:32.508169,slurm_normal,1491239105.0,0,1.0,main_w3_handler0,2407533,15474132,False,,9602957.roundup,slurm,,3253699,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,blue red,false,true,8,,lines,4,RFX2 PAX6 TP63 IRX2 ELF3,Healthy Asthma,yes,1.0,,,,,yes,80.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29007470}]",1,300,eps,false,yes,0,,no,,32.0,,36165392.0,1491239088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-03 17:05:08.709386,51408,17.0
,,2017-04-24 09:16:17.124504,slurm_normal,1493025727.0,0,1.0,main_w4_handler0,2407533,15659398,False,,9775686.roundup,slurm,,739705,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,blue red,false,true,8,,lines,4,TP73,Healthy Asthma,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29332437}]",1,200,png,false,yes,0,,no,,32.0,,36165392.0,1493025705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-24 09:22:11.778632,51408,22.0
,,2017-02-21 22:30:57.253260,slurm_normal,1487716663.0,0,1.0,main_w3_handler1,3000403,15100216,False,,9255464.roundup,slurm,,370332,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,500 bp positive,lines,11,,WT_1 WT_2 hst34_1R hst34_2R hst34_1D hst34_2D,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28451977}]",0,,,,no,1,TTS,yes,TSS,32.0,,35332710.0,1487716637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-21 22:37:49.461109,97775,26.0
,,2017-02-21 22:41:32.082078,slurm_normal,1487717318.0,0,1.0,main_w4_handler1,3000403,15100277,False,,9255559.roundup,slurm,,369534,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,500 bp minus,lines,11,,WT_1 WT_2 hst34_1R hst34_2R hst34_1D hst34_2D,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28452268}]",0,,,,no,1,TTS,yes,TSS,32.0,,35332710.0,1487717205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-21 22:48:41.750562,97775,113.0
,,2017-02-21 23:34:51.486358,slurm_normal,1487721178.0,0,1.0,main_w3_handler1,2984536,15100810,False,,9256123.roundup,slurm,,7429272,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28453011}]",0,,,,no,0,,no,,32.0,,35330310.0,1487720704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-21 23:53:02.180465,84399,474.0
,,2017-02-21 23:44:52.179949,slurm_normal,1487721957.0,0,1.0,main_w3_handler0,3002946,15100880,False,,9256135.roundup,slurm,,7109,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28453054}]",0,,,,no,0,,no,,32.0,,36179457.0,1487720833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 00:05:58.832747,57609,1124.0
,,2017-02-22 02:02:12.109438,slurm_normal,1487729209.0,0,1.0,main_w3_handler0,2987892,15101867,False,,9257115.roundup,slurm,,15040903,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28453767}]",0,,,,no,0,,no,,32.0,,35974688.0,1487729184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 02:06:52.760168,82005,25.0
,,2017-02-22 15:10:12.840002,slurm_normal,1487778179.0,0,1.0,main_w3_handler0,2987892,15108081,False,,9263346.roundup,slurm,,35828141,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28463708}]",0,,,,no,1,TES,yes,TSS,32.0,,35974688.0,1487778111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 15:43:00.858307,82005,68.0
,,2017-02-22 15:38:45.294531,slurm_normal,1487778352.0,0,1.0,main_w4_handler0,3002946,15108396,False,,9263371.roundup,slurm,,796,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28464087}]",1,200,png,false,yes,0,,no,,32.0,,36179457.0,1487778295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 15:45:55.011413,57609,57.0
,,2017-02-22 15:38:45.724133,slurm_normal,1487778527.0,0,1.0,main_w3_handler0,3002946,15108398,False,,9263431.roundup,slurm,,861,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28464108}]",1,200,png,false,yes,0,,no,,32.0,,36179457.0,1487778499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 15:48:53.489843,57609,28.0
