chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p1_input,p1_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.hi_coverage,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.hi_coverage,parameters.input_type.input,parameters.input_type.input.values,parameters.input_type.lo_coverage,parameters.input_type.lo_quality,parameters.input_type.low_ind_cov,parameters.input_type.p1_input,parameters.input_type.p1_input.values,parameters.lo_coverage,parameters.lo_genotypes,parameters.lo_quality,parameters.low_ind_cov,parameters.min_spacing,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
51421.0,len,2017-10-25 17:55:52.364257,slurm_normal,1508954255.0,0,,1.0,main_w4_handler1,2766300,17216172,False,,3616014198,gd_snp,11276894,slurm,,132112168.0,corral-repl,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1200,,"[{'src': 'hda', 'id': 28101498}]",0,30,0,,"[{'src': 'hda', 'id': 31118700}]",,"""0""",,,"""50""",32.0,,41254459,1508954161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2017-10-25 17:57:37.596196,87394.0,94.0
51421.0,len,2017-10-25 17:55:52.902075,slurm_normal,1508954294.0,0,,1.0,main_w3_handler1,2766300,17216173,False,,3616014198,gd_snp,11276897,slurm,,132112168.0,corral-repl,283,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1200,,"[{'src': 'hda', 'id': 28101498}]",0,30,0,,"[{'src': 'hda', 'id': 31118703}]",,"""0""",,,"""50""",32.0,,41254459,1508954184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2017-10-25 17:58:23.930842,87394.0,110.0
51421.0,len,2017-10-25 18:03:27.148916,slurm_normal,1508954719.0,0,,1.0,main_w4_handler0,2766300,17216269,False,,3616014198,gd_snp,11277003,slurm,,132112168.0,corral-repl,547,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1200,,"[{'src': 'hda', 'id': 28101498}]",0,30,0,,"[{'src': 'hda', 'id': 31882199}]",,"""0""",,,"""50""",32.0,,41254459,1508954616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2017-10-25 18:05:22.456048,87394.0,103.0
,,2018-03-07 21:48:37.624142,slurm_normal,1520459348.0,0,7680.0,1.0,main_w4_handler0,3355979,18648428,False,,61032451,gd_snp,12742260,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""50""",32.0,,43325341,1520459338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-07 21:49:09.697865,87394.0,10.0
,,2018-03-07 21:45:17.317766,slurm_normal,1520459153.0,0,7680.0,1.0,main_w4_handler1,3355979,18648411,False,,61032451,gd_snp,12742214,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""500""",32.0,,43325341,1520459147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-07 21:45:55.510046,87394.0,6.0
,,2018-03-07 21:48:20.750847,slurm_normal,1520459330.0,0,7680.0,1.0,main_w4_handler1,3355979,18648427,False,,61032451,gd_snp,12742258,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""100""",32.0,,43325341,1520459324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-07 21:48:51.742215,87394.0,6.0
,,2018-03-07 23:07:16.532057,slurm_normal,1520464072.0,0,7680.0,1.0,main_w3_handler0,3355979,18649072,False,,61032451,gd_snp,12743268,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,3,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""500""",32.0,,43325341,1520464066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-07 23:07:55.915513,87394.0,6.0
,,2018-03-08 00:28:16.529901,slurm_normal,1520468923.0,0,7680.0,1.0,main_w3_handler1,3355979,18649626,False,,61032451,gd_snp,12744556,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,3,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""50""",32.0,,43325341,1520468918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-08 00:28:47.835282,87394.0,5.0
,,2018-03-08 00:28:33.261552,slurm_normal,1520468941.0,0,7680.0,1.0,main_w4_handler0,3355979,18649627,False,,61032451,gd_snp,12744560,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,3,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""100""",32.0,,43325341,1520468936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-08 00:29:04.907045,87394.0,5.0
,,2018-03-08 00:30:21.829838,slurm_normal,1520469042.0,0,7680.0,1.0,main_w3_handler1,3355979,18649634,False,,61032451,gd_snp,12744582,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,3,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""0""",32.0,,43325341,1520469034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-08 00:30:45.614830,87394.0,8.0
,,2018-03-08 00:31:31.622191,slurm_normal,1520469107.0,0,7680.0,1.0,main_w4_handler1,3355979,18649636,False,,61032451,gd_snp,12744598,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,3,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""1000""",32.0,,43325341,1520469102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-08 00:31:51.185765,87394.0,5.0
,,2018-03-09 18:22:29.597383,slurm_normal,1520619814.0,0,7680.0,1.0,main_w4_handler0,3355979,18675312,False,,1970429986,gd_snp,12771419,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 34328444}]",0,0,6,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""1000""",32.0,,43325341,1520619759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-09 18:23:40.007994,87394.0,55.0
,,2018-03-09 21:23:37.224570,slurm_normal,1520630654.0,0,7680.0,1.0,main_w4_handler0,3449346,18677085,False,,1490008468,gd_snp,12773412,slurm,,132112168.0,corral-repl,334,gd_indivs,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,0,0,1000,,"[{'src': 'hda', 'id': 34172102}]",0,0,2,,"[{'src': 'hda', 'id': 34172837}]",,"""0""",,,"""0""",32.0,,43325341,1520630625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-03-09 21:24:17.160537,87394.0,29.0
,,2018-02-15 21:49:05.287194,slurm_normal,1518731361.0,0,7680.0,1.0,main_w3_handler0,3355979,18403111,False,,61032451,gd_snp,12489028,slurm,,132112168.0,corral-repl,225,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030931}]",,"""62""",,,"""0""",32.0,,43325341,1518731356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:49:24.665864,87394.0,5.0
,,2018-02-15 21:53:19.672794,slurm_normal,1518731625.0,0,7680.0,1.0,main_w3_handler0,3355979,18403159,False,,61032451,gd_snp,12489076,slurm,,132112168.0,corral-repl,222,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030930}]",,"""0""",,,"""500""",32.0,,43325341,1518731612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:53:47.408500,87394.0,13.0
,,2018-02-15 21:49:02.520733,slurm_normal,1518731363.0,0,7680.0,1.0,main_w4_handler0,3355979,18403109,False,,61032451,gd_snp,12489029,slurm,,132112168.0,corral-repl,184,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030927}]",,"""62""",,,"""0""",32.0,,43325341,1518731359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:49:27.648076,87394.0,4.0
,,2018-02-15 21:53:19.270713,slurm_normal,1518731615.0,0,7680.0,1.0,main_w3_handler0,3355979,18403158,False,,61032451,gd_snp,12489077,slurm,,132112168.0,corral-repl,184,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030927}]",,"""0""",,,"""500""",32.0,,43325341,1518731610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:53:38.596179,87394.0,5.0
,,2018-02-15 21:49:03.193674,slurm_normal,1518731363.0,0,7680.0,1.0,main_w4_handler0,3355979,18403110,False,,61032451,gd_snp,12489030,slurm,,132112168.0,corral-repl,222,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030930}]",,"""62""",,,"""0""",32.0,,43325341,1518731359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:49:27.714825,87394.0,4.0
,,2018-02-15 21:59:19.186955,slurm_normal,1518731971.0,0,7680.0,1.0,main_w4_handler1,3355979,18403212,False,,37048992,gd_snp,12489132,slurm,,132112168.0,corral-repl,426,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 32781034}]",0,0,4,,"[{'src': 'hda', 'id': 32780585}]",,"""0""",,,"""0""",32.0,,43325341,1518731968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:59:33.901483,87394.0,3.0
,,2018-02-15 21:57:25.687778,slurm_normal,1518731859.0,0,7680.0,1.0,main_w3_handler0,3355979,18403207,False,,61032451,gd_snp,12489126,slurm,,132112168.0,corral-repl,447,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030083}]",,"""0""",,,"""0""",32.0,,43325341,1518731854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:57:42.002585,87394.0,5.0
,,2018-02-15 21:53:20.106465,slurm_normal,1518731623.0,0,7680.0,1.0,main_w3_handler1,3355979,18403160,False,,61032451,gd_snp,12489079,slurm,,132112168.0,corral-repl,225,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,0,0,1000,,"[{'src': 'hda', 'id': 33885818}]",0,0,4,,"[{'src': 'hda', 'id': 33030931}]",,"""0""",,,"""500""",32.0,,43325341,1518731615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0,1.2.0,,2018-02-15 21:53:45.098688,87394.0,8.0
