create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-17 08:45:15.986324,slurm_normal,1463475014.0,0,1.0,main_w1_handler0,2707710,12916133,False,,7110970.roundup,slurm,,6857585,deeptools_compute_matrix_archive,132112168.0,corral-repl,,"""ac5b7eba1c0b11e68ef8005056a52a46""",0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5591a6f43855e77b6'}]",0,,,,no,32.0,,29445865,1463474955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-05-17 08:50:17.852929,81993.0,59.0
2016-04-04 12:46:35.731675,slurm_normal,1459774419.0,0,1.0,main_w1_handler1,2478539,12333063,False,,6539442.roundup,slurm,,3306606,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,False,,TSS,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24135510,,0,,,,no,32.0,,29350808,1459774388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-04-04 12:53:42.315526,70907.0,31.0
2016-03-31 16:05:27.772210,slurm_normal,1459440379.0,0,1.0,main_w1_handler1,2645953,12302078,False,,6509356.roundup,slurm,,198151,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",24036904,,1,png,True,False,yes,32.0,,29168776,1459440348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-03-31 16:06:26.762592,81291.0,31.0
2016-04-29 20:45:11.176309,slurm_normal,1461962787.0,0,1.0,main_w2_handler0,2679206,12692355,False,,6894971.roundup,slurm,,3815803,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,10.0,0.0,10.0,0.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9bcc2c7dc69bddd'}]",0,,,,no,32.0,,29183917,1461962749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-04-29 20:46:29.912165,81363.0,38.0
2016-05-03 04:03:48.742487,slurm_normal,1462248274.0,0,1.0,main_w1_handler0,2692540,12743058,False,,6946212.roundup,slurm,,96332,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Set1,TES,18.9953,11.1178,black,false,,TSS,,,yes,ascend,mean,center,1.0,,,,,yes,"plot, heatmap and colorbar",distance from center (bp),peaks,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9dcabd058b59bcf'}]",1,png,false,false,yes,32.0,,30005287,1462248268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-05-03 04:04:35.937047,34202.0,6.0
2016-04-17 14:46:03.809397,slurm_normal,1460904439.0,0,1.0,main_w1_handler2,2672416,12491854,False,,6684636.roundup,slurm,,719883,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,std,RdYlBu,TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cddc3466f3c2eb1'}]",0,,,,no,32.0,,28479787,1460904399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-04-17 14:47:21.475484,40656.0,40.0
2016-03-31 12:43:32.454490,slurm_normal,1459433017.0,0,1.0,main_w1_handler2,1639242,12299074,False,,6507977.roundup,slurm,,9261436,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24085062,,0,,,,no,32.0,,28626146,1459432730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-03-31 14:03:40.452408,31997.0,287.0
2016-05-04 00:57:18.160888,slurm_normal,1462323497.0,0,1.0,main_w2_handler1,2690108,12763349,False,,6963746.roundup,slurm,,37764,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,,15.5712,38.8378,black,false,,,,,yes,descend,mean,,0.0,2.0,none,,,no,heatmap and colorbar,distance from dyad (bp),nucleosomes,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515b6547df750d60c'}]",0,,,,no,32.0,,30026150,1462323483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-05-04 00:58:19.106993,50691.0,14.0
2016-04-11 11:49:34.105699,slurm_normal,1460375420.0,0,1.0,main_w1_handler1,2664941,12416602,False,,6617551.roundup,slurm,,57122,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu_r,TES,25.0,10.0,1,False,H2AUb on MLLENL regulated genes,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",24253038,,1,pdf,False,False,yes,32.0,,29539065,1460375414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-04-11 11:50:23.109527,82047.0,6.0
2016-03-29 16:00:28.963249,slurm_normal,1459268257.0,0,1.0,main_w2_handler0,1639242,12273884,False,,6482309.roundup,slurm,,995851,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24047001,,0,,,,no,32.0,,28626146,1459268242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.2.0,2.2.2.0,,2016-03-29 16:17:39.728925,31997.0,15.0
