chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p0_input,p0_input_filetype,p1_input,p1_input_filetype,p2_input,p2_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.data_source.__current_case__,parameters.data_source.ds_choice,parameters.data_source.min_value,parameters.dbkey,parameters.discard_fixed,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.data_source.__current_case__,parameters.input_type.data_source.choice,parameters.input_type.data_source.min_value,parameters.input_type.input,parameters.input_type.input.values,parameters.p1_input,parameters.p1_input.values,parameters.p2_input,parameters.p2_input.values,parameters.use_randomization.__current_case__,parameters.use_randomization.choice,parameters.use_randomization.p0_input,parameters.use_randomization.p0_input.values,parameters.use_randomization.shuffles,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
51421.0,len,2018-02-24 22:04:50.602217,slurm_normal,1519509952.0,0,7680.0,1.0,main_w3_handler0,2766300,18508596,False,,752061482,gd_snp,12604799,slurm,,132112168.0,corral-repl,283.0,gd_indivs,255,gd_indivs,283,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""0""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 34050572}]",,"[{'src': 'hda', 'id': 31118700}]",,"[{'src': 'hda', 'id': 31118703}]",1,1,,"[{'src': 'hda', 'id': 31118703}]",100,32.0,,43325341,1519509901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 22:05:53.789931,87394.0,51.0
51421.0,len,2018-02-24 21:54:53.368221,slurm_normal,1519509320.0,0,7680.0,1.0,main_w3_handler0,2766300,18508556,False,,752061482,gd_snp,12604749,slurm,,132112168.0,corral-repl,,,283,gd_indivs,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""1""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 34050572}]",,"[{'src': 'hda', 'id': 31118703}]",,"[{'src': 'hda', 'id': 31118700}]",0,0,,,,32.0,,43325341,1519509303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 21:55:22.349973,87394.0,17.0
51421.0,len,2018-02-24 21:56:15.117797,slurm_normal,1519509434.0,0,7680.0,1.0,main_w4_handler0,2766300,18508559,False,,752061482,gd_snp,12604752,slurm,,132112168.0,corral-repl,283.0,gd_indivs,283,gd_indivs,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""1""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 34050572}]",,"[{'src': 'hda', 'id': 31118703}]",,"[{'src': 'hda', 'id': 31118700}]",1,1,,"[{'src': 'hda', 'id': 31118703}]",100,32.0,,43325341,1519509383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 21:57:15.874723,87394.0,51.0
51421.0,len,2018-02-24 23:02:28.975691,slurm_normal,1519513425.0,0,7680.0,1.0,main_w4_handler1,2766300,18508829,False,,3616014198,gd_snp,12605027,slurm,,132112168.0,corral-repl,,,283,gd_indivs,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""0""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 28101498}]",,"[{'src': 'hda', 'id': 31118703}]",,"[{'src': 'hda', 'id': 31118700}]",0,0,,,,32.0,,43325341,1519513354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 23:03:46.326476,87394.0,71.0
51421.0,len,2018-02-24 22:59:19.637067,slurm_normal,1519513195.0,0,7680.0,1.0,main_w4_handler0,2766300,18508823,False,,1495656049,gd_snp,12605018,slurm,,132112168.0,corral-repl,,,283,gd_indivs,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""1""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 34050560}]",,"[{'src': 'hda', 'id': 31118703}]",,"[{'src': 'hda', 'id': 31118700}]",0,0,,,,32.0,,43325341,1519513165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 22:59:57.090570,87394.0,30.0
51421.0,len,2018-02-24 22:58:11.491640,slurm_normal,1519513117.0,0,7680.0,1.0,main_w3_handler1,2766300,18508820,False,,752061482,gd_snp,12605014,slurm,,132112168.0,corral-repl,,,283,gd_indivs,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""1""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 34050572}]",,"[{'src': 'hda', 'id': 31118703}]",,"[{'src': 'hda', 'id': 31118700}]",0,0,,,,32.0,,43325341,1519513101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 22:58:38.910153,87394.0,16.0
51421.0,len,2018-02-24 23:00:26.140677,slurm_normal,1519513303.0,0,7680.0,1.0,main_w4_handler0,2766300,18508824,False,,3616014198,gd_snp,12605019,slurm,,132112168.0,corral-repl,,,283,gd_indivs,255,gd_indivs,,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",,,,"""1""","""1""",0,0,1.0,1,,,"[{'src': 'hda', 'id': 28101498}]",,"[{'src': 'hda', 'id': 31118703}]",,"[{'src': 'hda', 'id': 31118700}]",0,0,,,,32.0,,43325341,1519513235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2018-02-24 23:01:45.307507,87394.0,68.0
,,2015-05-05 01:38:49.742711,slurm_normal,1430790009.0,0,,1.0,main_w1_handler0,2246143,9392572,False,,3018965672,gd_snp,3725104.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19571582.0,,19478477,,19478471,,0,0,,,,32.0,,22015150,1430789951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-05 01:40:12.872848,61434.0,58.0
,,2015-03-25 16:37:31.741001,rodeo_normal,1427301467.0,0,,1.0,main_w1_handler1,2248472,9035436,False,,6168378,gd_genotype,3320795.roundup,slurm,,132112168.0,corral-repl,,,900,gd_indivs,660,gd_indivs,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,"""?""","""1""",1,1,,,,18993713.0,,18993923,,18993906,,0,0,,,,32.0,,22013226,1427301464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-03-25 16:37:51.869159,61429.0,3.0
,,2015-04-10 21:29:36.128028,slurm_normal,1428701415.0,0,,1.0,main_w1_handler0,2255938,9198441,False,,1132768638,gd_snp,3480175.roundup,slurm,,132112168.0,corral-repl,,,28,gd_indivs,34,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,7,19233225.0,,19233235,,19233230,,0,0,,,,32.0,,21564345,1428701389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:30:17.562883,60277.0,26.0
,,2015-04-10 21:29:19.634862,slurm_normal,1428701396.0,0,,1.0,main_w1_handler0,2255938,9198438,False,,1132768638,gd_snp,3480173.roundup,slurm,,132112168.0,corral-repl,,,28,gd_indivs,34,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,6,19233225.0,,19233235,,19233230,,0,0,,,,32.0,,21564345,1428701371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:30:03.067368,60277.0,25.0
,,2015-04-10 21:17:53.460591,slurm_normal,1428700714.0,0,,1.0,main_w2_handler1,2255938,9198413,False,,1132768638,gd_snp,3480087.roundup,slurm,,132112168.0,corral-repl,,,34,gd_indivs,28,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,5,19233225.0,,19233230,,19233235,,0,0,,,,32.0,,21564345,1428700688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:18:37.645319,60277.0,26.0
,,2015-04-10 21:25:50.569869,slurm_normal,1428701194.0,0,,1.0,main_w2_handler1,2255938,9198431,False,,1132768638,gd_snp,3480148.roundup,slurm,,132112168.0,corral-repl,,,28,gd_indivs,34,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,4,19233225.0,,19233235,,19233230,,0,0,,,,32.0,,21564345,1428701169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:26:37.951413,60277.0,25.0
,,2015-04-10 21:31:57.690112,slurm_normal,1428701551.0,0,,1.0,main_w2_handler1,2255938,9198460,False,,706043140,gd_snp,3480187.roundup,slurm,,132112168.0,corral-repl,,,43,gd_indivs,50,gd_indivs,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,"""?""","""1""",0,0,0.0,0,7,19093057.0,,19233263,,19233264,,0,0,,,,32.0,,21564345,1428701534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:32:32.594365,60277.0,17.0
,,2015-04-10 21:31:45.580112,slurm_normal,1428701534.0,0,,1.0,main_w1_handler1,2255938,9198459,False,,706043140,gd_snp,3480185.roundup,slurm,,132112168.0,corral-repl,,,50,gd_indivs,43,gd_indivs,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,"""?""","""1""",0,0,0.0,0,6,19093057.0,,19233264,,19233263,,0,0,,,,32.0,,21564345,1428701518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:32:15.499747,60277.0,16.0
,,2015-04-10 21:25:52.517947,slurm_normal,1428701196.0,0,,1.0,main_w1_handler1,2255938,9198433,False,,1132768638,gd_snp,3480149.roundup,slurm,,132112168.0,corral-repl,,,28,gd_indivs,34,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,4,19233225.0,,19233235,,19233230,,0,0,,,,32.0,,21564345,1428701169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:26:37.634051,60277.0,27.0
,,2015-04-10 21:23:58.124896,slurm_normal,1428701081.0,0,,1.0,main_w2_handler0,2255938,9198430,False,,1132768638,gd_snp,3480141.roundup,slurm,,132112168.0,corral-repl,,,28,gd_indivs,34,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,5,19233225.0,,19233235,,19233230,,0,0,,,,32.0,,21564345,1428701052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:24:49.969427,60277.0,29.0
,,2015-04-10 21:31:33.438815,slurm_normal,1428701519.0,0,,1.0,main_w1_handler0,2255938,9198457,False,,706043140,gd_snp,3480182.roundup,slurm,,132112168.0,corral-repl,,,50,gd_indivs,43,gd_indivs,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,"""?""","""1""",0,0,0.0,0,4,19093057.0,,19233264,,19233263,,0,0,,,,32.0,,21564345,1428701502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:32:01.296150,60277.0,17.0
,,2015-04-10 21:23:13.304132,slurm_normal,1428701024.0,0,,1.0,main_w1_handler1,2255938,9198428,False,,706043140,gd_snp,3480130.roundup,slurm,,132112168.0,corral-repl,,,50,gd_indivs,43,gd_indivs,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,"""?""","""1""",0,0,0.0,0,5,19093057.0,,19233264,,19233263,,0,0,,,,32.0,,21564345,1428701008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-10 21:23:46.278704,60277.0,16.0
,,2015-05-11 02:35:00.901704,slurm_normal,1431311727.0,0,,1.0,main_w2_handler0,2246143,9440136,False,,67463561,gd_snp,3766382.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,57,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19654742.0,,19478471,,19478451,,0,0,,,,32.0,,22954214,1431311721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 02:35:29.017673,61434.0,6.0
,,2015-05-11 02:34:59.718124,slurm_normal,1431311786.0,0,,1.0,main_w1_handler1,2246143,9440135,False,,2622187376,gd_snp,3766384.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,57,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19651278.0,,19478471,,19478451,,0,0,,,,32.0,,22954214,1431311722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 02:36:27.867142,61434.0,64.0
,,2015-05-11 04:46:43.224105,slurm_normal,1431319668.0,0,,1.0,main_w2_handler1,2246143,9440552,False,,2622187376,gd_snp,3766717.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19651278.0,,19478451,,19654678,,0,0,,,,32.0,,22954156,1431319618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:47:50.977136,61434.0,50.0
,,2015-05-11 02:35:01.912206,slurm_normal,1431311737.0,0,,1.0,main_w1_handler0,2246143,9440138,False,,2936984,gd_snp,3766385.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,57,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655404.0,,19478471,,19478451,,0,0,,,,32.0,,22954214,1431311733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 02:35:37.878681,61434.0,4.0
