create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.detail,parameters.inputA.values,parameters.inputA|__identifier__,parameters.inputB.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-05 19:10:45.125257,slurm_normal,1512501077.0,0,,1.0,main_w3_handler1,3354381,17708038,False,,1646825,bed,1981777,bed,11772734,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""false""","[{'src': 'hda', 'id': 32752127}]",,"[{'src': 'hda', 'id': 32752126}]",32.0,,42481308,1512501073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-12-05 19:11:26.072040,,4.0
2018-01-19 15:27:19.893267,slurm_normal,1516375655.0,0,,1.0,main_w4_handler1,605821,18084996,False,,196857,bed,12466724,bed,12164225,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 33052007}]",,"[{'src': 'hda', 'id': 31210348}]",32.0,,42774996,1516375649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-19 15:27:36.697282,12956.0,6.0
2018-01-21 04:07:44.850428,slurm_normal,1516507677.0,0,,1.0,main_w3_handler1,3399467,18098809,False,,6776290,bed,6761544,bed,12178702,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""false""","[{'src': 'hda', 'id': 33414137}]",,"[{'src': 'hda', 'id': 33414114}]",32.0,,43328367,1516507670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-21 04:07:57.868389,,7.0
2018-01-21 04:06:19.662677,slurm_normal,1516507599.0,0,,1.0,main_w3_handler0,3399467,18098806,False,,6776290,bed,6761544,bed,12178699,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""true""","[{'src': 'hda', 'id': 33414137}]",,"[{'src': 'hda', 'id': 33414114}]",32.0,,43328367,1516507590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-21 04:06:41.234552,,9.0
2018-01-22 21:24:02.817762,slurm_normal,1516656258.0,0,,1.0,main_w4_handler0,3401206,18126210,False,,1532824,bed,1532824,bed,12205237,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 33451749}]",,"[{'src': 'hda', 'id': 33451749}]",32.0,,43358823,1516656254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-22 21:24:22.028806,120404.0,4.0
2018-01-29 02:53:19.629926,slurm_normal,1517194412.0,0,,1.0,main_w4_handler1,3408376,18183377,False,,1234638,bed,1069772,bed,12265023,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 33542758}]",,"[{'src': 'hda', 'id': 33542775}]",32.0,,41771236,1517194407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-29 02:53:35.412064,94052.0,5.0
2018-01-29 09:56:18.960431,slurm_normal,1517219793.0,0,,1.0,main_w3_handler1,3408376,18187297,False,,1234638,bed,1069772,bed,12268347,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 33542758}]",,"[{'src': 'hda', 'id': 33542775}]",32.0,,41771236,1517219789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-29 09:56:35.504992,94052.0,4.0
2018-01-29 09:57:55.232667,slurm_normal,1517219889.0,0,,1.0,main_w3_handler0,3408376,18187305,False,,1234638,bed,1069772,bed,12268357,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 33542758}]",,"[{'src': 'hda', 'id': 33542775}]",32.0,,41771236,1517219884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-29 09:58:10.354947,94052.0,5.0
2018-01-29 09:53:44.836575,slurm_normal,1517219638.0,0,,1.0,main_w4_handler0,3408376,18187275,False,,1234638,bed,541357,bed,12268316,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 33542758}]",,"[{'src': 'hda', 'id': 33542749}]",32.0,,41771236,1517219633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-01-29 09:54:00.450629,94052.0,5.0
2018-02-06 23:38:16.612329,slurm_normal,1517960307.0,0,7680.0,1.0,main_w3_handler1,3419727,18280847,False,,2248933,bed,2248933,bed,12363481,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 33707713}]",,"[{'src': 'hda', 'id': 33707713}]",32.0,,43559781,1517960304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-06 23:38:29.566709,69337.0,3.0
2018-02-06 23:33:51.136566,slurm_normal,1517960043.0,0,7680.0,1.0,main_w3_handler1,3419727,18280817,False,,2248933,bed,1799624,bed,12363455,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 33707713}]",,"[{'src': 'hda', 'id': 33707710}]",32.0,,43559781,1517960039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-06 23:34:05.492461,69337.0,4.0
2018-02-08 04:37:48.434350,slurm_normal,1518064682.0,0,7680.0,1.0,main_w3_handler1,3421433,18306741,False,,4925,bed,4925,bed,12390444,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""true""","[{'src': 'hda', 'id': 33741751}]",,"[{'src': 'hda', 'id': 33741751}]",32.0,,43769455,1518064679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-08 04:38:07.299153,121553.0,3.0
2018-02-09 11:07:00.613595,slurm_normal,1518174431.0,0,7680.0,1.0,main_w3_handler0,3423314,18328040,False,,409236,bed,241931,bed,12412223,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33770037}]",,"[{'src': 'hda', 'id': 33769786}]",32.0,,43797816,1518174428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-09 11:07:14.357811,,3.0
2018-02-12 09:46:43.264912,slurm_normal,1518428812.0,0,7680.0,1.0,main_w4_handler1,3423314,18347766,False,,409236,bed,241931,bed,12432285,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33770037}]",,"[{'src': 'hda', 'id': 33769786}]",32.0,,43797816,1518428808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-12 09:46:53.348292,,4.0
2018-02-12 09:48:22.916553,slurm_normal,1518428916.0,0,7680.0,1.0,main_w3_handler0,3423314,18347775,False,,409236,bed,241931,bed,12432290,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33770037}]",,"[{'src': 'hda', 'id': 33769786}]",32.0,,43797816,1518428912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-12 09:48:38.032867,,4.0
2018-02-19 15:04:45.331310,slurm_normal,1519052704.0,0,7680.0,1.0,main_w4_handler1,3434396,18436773,False,,274228,bed,274228,bed,12531237,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""false""","[{'src': 'hda', 'id': 33937934}]",,"[{'src': 'hda', 'id': 33937934}]",32.0,,44002414,1519052695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2018-02-19 15:05:05.412636,,9.0
2017-05-16 02:24:12.707780,slurm_normal,1494902306.0,0,,1.0,main_w4_handler0,3072485,15846258,False,,669624,bed6,9192,bed,9947169.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29612225}]","""NAC_tnt`NST1_col_v31`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494902302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:38:28.824521,104097.0,4.0
2017-05-16 02:23:50.107987,slurm_normal,1494902437.0,0,,1.0,main_w3_handler1,3072485,15846204,False,,706746,bed6,9192,bed,9947227.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29612327}]","""Trihelix_tnt`GTL1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494902433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:40:41.631011,104097.0,4.0
2017-05-16 02:25:31.558147,slurm_normal,1494901926.0,0,,1.0,main_w3_handler0,3072485,15846387,False,,991602,bed6,9192,bed,9946991.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29612032}]","""G2like_tnt`At3g04030_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494901922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:32:08.221533,104097.0,4.0
2017-05-16 02:24:30.722515,slurm_normal,1494901873.0,0,,1.0,main_w3_handler0,3072485,15846285,False,,696971,bed6,9192,bed,9946966.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29612165}]","""NAC_tnt`ANAC045_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494901869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:31:15.552528,104097.0,4.0
2017-05-16 02:25:22.340201,slurm_normal,1494901771.0,0,,1.0,main_w3_handler1,3072485,15846372,False,,629324,bed6,9192,bed,9946914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29612047}]","""Homeobox_ecoli`HAT2_col_v31`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494901767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:29:35.261816,104097.0,4.0
2017-05-16 02:01:07.876856,slurm_normal,1494901746.0,0,,1.0,main_w3_handler0,3072485,15845664,False,,85772,bed6,9192,bed,9946901.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29612051}]","""Homeobox_tnt`ATHB18_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494901742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:29:11.384988,104097.0,4.0
2017-05-16 02:26:58.691134,slurm_normal,1494901759.0,0,,1.0,main_w4_handler1,3072485,15846526,False,,137182,bed6,9192,bed,9946906.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","[{'src': 'hda', 'id': 29611867}]","""AP2EREBP_tnt`At5g18450_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""","[{'src': 'hda', 'id': 29373485}]",32.0,,37689979,1494901755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.26.0.0,2.26.0.0,,2017-05-16 02:29:23.103694,104097.0,4.0
